Ticker,Period_Type,Statement_Date,Availability_Date,Reporting_Lag_Days,Revenue,EBIT,FCF,Total_Debt,Total_Cash,Net_Debt,Shares_Issued,Diluted_Average_Shares,Revenue_Growth
PTT.BK,annual,2024-12-31,2025-02-14,45,3090453000000.0,225593562715.0,202909538872.0,1106196067827.0,405139000000.0,701057067827.0,28562996250.0,28562996250.0,-0.017307792592668
PTT.BK,annual,2025-12-31,2026-02-14,45,2662145000000.0,214296841389.0,127599798526.0,985805809722.0,346817000000.0,638988809722.0,28562996250.0,0.0,-0.1385906855726328
PTTEP.BK,annual,2022-12-31,2023-02-14,45,331350329000.0,151414534000.0,99262910000.0,132478264000.0,122323890000.0,10154374000.0,3969985400.0,3970000000.0,
PTTEP.BK,annual,2023-12-31,2024-02-14,45,300693599000.0,150651625000.0,68667451000.0,125039004000.0,137541856000.0,-12502852000.0,3969985400.0,3970000000.0,-0.0925205962297385
PTTEP.BK,annual,2024-12-31,2025-02-14,45,312310066000.0,147844132000.0,95862784000.0,127834277000.0,133849584000.0,-6015307000.0,3969985400.0,3970000000.0,0.038632239058737
PTTEP.BK,annual,2025-12-31,2026-02-14,45,281448611000.0,117172049000.0,29420892000.0,126773982000.0,73075299000.0,53698683000.0,3969985400.0,3970000000.0,-0.098816715693051
TOP.BK,annual,2022-12-31,2023-02-14,45,505703223990.0,45884130891.0,11142603471.0,196259425356.0,40815000000.0,155444425356.0,2233835566.0,2090000000.0,
TOP.BK,annual,2023-12-31,2024-02-14,45,459402194950.0,28345123428.0,13487130301.0,184207678687.0,28432000000.0,155775678687.0,2233835566.0,2234000000.0,-0.0915577098257052
TOP.BK,annual,2024-12-31,2025-02-14,45,455856874971.0,16316327805.0,29799218375.0,174354506520.0,29042000000.0,145312506520.0,2233835566.0,2234000000.0,-0.0077172464954936
TOP.BK,annual,2025-12-31,2026-02-14,45,394336061810.0,20263986576.0,38110944524.0,133692586423.0,62568000000.0,71124586423.0,2233835566.0,2234000000.0,-0.1349564228134405
BCP.BK,annual,2022-12-31,2023-02-14,45,312202370020.0,31408270212.0,9540271496.0,93020762245.0,45932000000.0,47088762245.0,1376923157.0,1358000000.0,
BCP.BK,annual,2023-12-31,2024-02-14,45,374542047423.0,25040539601.0,32496354229.0,140482650404.0,36754000000.0,103728650404.0,1376923157.0,1373000000.0,0.1996771433830129
BCP.BK,annual,2024-12-31,2025-02-14,45,575845393603.0,26779064874.0,9861902641.0,138675516256.0,28626000000.0,110049516256.0,1376923157.0,1377000000.0,0.5374652794393795
BCP.BK,annual,2025-12-31,2026-02-14,45,506256977590.0,9822855644.0,12041071170.0,133825886798.0,28555000000.0,105270886798.0,1472640647.0,0.0,-0.1208456588974222
PTTGC.BK,annual,2022-12-31,2023-02-14,45,683953678709.0,-73683059.0,-24798352805.0,301854177572.0,25940000000.0,275914177572.0,4508849117.0,4508850000.0,
PTTGC.BK,annual,2023-12-31,2024-02-14,45,621631091660.0,13934870848.0,28647718705.0,290102941683.0,37319000000.0,252783941683.0,4508849117.0,4508850000.0,-0.0911210641729968
PTTGC.BK,annual,2024-12-31,2025-02-14,45,608549796891.0,-19023899782.0,16492208736.0,257931123621.0,32745000000.0,225186123621.0,4508849117.0,4508850000.0,-0.0210435014343761
PTTGC.BK,annual,2025-12-31,2026-02-14,45,487584549093.0,-6196886793.0,26805230046.0,180101786680.0,18925000000.0,161176786680.0,4508849117.0,4508850000.0,-0.1987762520273531
IRPC.BK,annual,2022-12-31,2023-02-14,45,324800027932.0,-3546824833.0,-12611245295.0,71889267902.0,3230449809.0,68658818093.0,20434419246.0,20410000000.0,
IRPC.BK,annual,2023-12-31,2024-02-14,45,319047082363.0,-1227246386.0,6561026372.0,71306155913.0,6220330819.0,65085825094.0,20434419246.0,20410000000.0,-0.0177122693173057
IRPC.BK,annual,2024-12-31,2025-02-14,45,314833225450.0,-4027988204.0,5869547488.0,72005494691.0,9923955013.0,62081539678.0,20434419246.0,20434000000.0,-0.0132076334370161
IRPC.BK,annual,2025-12-31,2026-02-14,45,279572415368.0,-1952809343.0,22683709874.0,68238869735.0,27197859617.0,41041010118.0,20434419246.0,20434000000.0,-0.1119983763835622
AOT.BK,annual,2022-09-30,2022-11-14,45,16560023141.0,-10933853344.0,-9743136135.0,61556819606.0,3797654593.0,57759165013.0,14285700000.0,14285700000.0,
AOT.BK,annual,2023-09-30,2023-11-14,45,48140915135.0,14197110044.0,5269658894.0,61475140931.0,6091021924.0,55384119007.0,14285700000.0,14285700000.0,1.907056030363309
AOT.BK,annual,2024-09-30,2024-11-14,45,67121304860.0,27302286441.0,27963852943.0,54229243393.0,18486836360.0,35742407033.0,14285700000.0,14285700000.0,0.394267322749763
AOT.BK,annual,2025-09-30,2025-11-14,45,66679386770.0,25856390253.0,19814444114.0,50254532813.0,19401080655.0,30853452158.0,14285700000.0,14285700000.0,-0.0065838721538823
ADVANC.BK,annual,2022-12-31,2023-02-14,45,185484774901.0,37330750690.0,38046594290.0,128415689939.0,9014000000.0,119401689939.0,2974000000.0,2974000000.0,
ADVANC.BK,annual,2023-12-31,2024-02-14,45,188872910820.0,42003897523.0,36648784513.0,242383225668.0,14744000000.0,227639225668.0,2974000000.0,2974000000.0,0.0182663828921181
ADVANC.BK,annual,2024-12-31,2025-02-14,45,213569330968.0,52140989257.0,78605986846.0,213630407633.0,22607000000.0,191023407633.0,2974209736.0,2974000000.0,0.1307568144144091
ADVANC.BK,annual,2025-12-31,2026-02-14,45,226263821386.0,65425895724.0,73674265836.0,192214207600.0,25354000000.0,166860207600.0,2974209736.0,2974000000.0,0.0594396693591836
TRUE.BK,annual,2022-12-31,2023-02-14,45,135075505000.0,-1362000000.0,-20883943000.0,401779515000.0,27010540000.0,374768975000.0,33368195301.0,33362280000.0,-0.0597246863291218
TRUE.BK,annual,2023-12-31,2024-02-14,45,0.0,0.0,0.0,477522779000.0,33579810000.0,443942969000.0,34552100801.0,0.0,-1.0
TRUE.BK,annual,2024-12-31,2025-02-14,45,206020295000.0,9068372000.0,33151228000.0,435965218000.0,26831690000.0,409133528000.0,34552100801.0,34552100000.0,
TRUE.BK,annual,2025-12-31,2026-02-14,45,195668607000.0,25224356000.0,20437854000.0,433650871000.0,17890900000.0,415759971000.0,34552100801.0,0.0,-0.0502459624184112
THCOM.BK,annual,2022-12-31,2023-02-14,45,2939706568.0,320278011.0,1941483222.0,2156641968.0,3750359805.0,-1593717837.0,1096101954.0,1096102000.0,
THCOM.BK,annual,2023-12-31,2024-02-14,45,2626511670.0,619241121.0,-464621051.0,1484436269.0,3027774683.0,-1543338414.0,1096101954.0,1096102000.0,-0.1065395102386287
THCOM.BK,annual,2024-12-31,2025-02-14,45,2412755226.0,206008090.0,-1217057978.0,2027587794.0,2519167817.0,-491580023.0,1096101954.0,1096102000.0,-0.0813841592411428
THCOM.BK,annual,2025-12-31,2026-02-14,45,2474587213.0,210839117.0,-1441124113.0,3617740522.0,3220424454.0,397316068.0,1096101954.0,1096102000.0,0.0256271279961159
CPF.BK,annual,2022-12-31,2023-02-14,45,614196968000.0,23335612000.0,5899058000.0,520553899000.0,32950000000.0,487603899000.0,8611242385.0,7936000000.0,
CPF.BK,annual,2023-12-31,2024-02-14,45,585844121000.0,1039023000.0,13050847000.0,515111354000.0,26136000000.0,488975354000.0,8413569000.0,7819000000.0,-0.0461624665656116
CPF.BK,annual,2024-12-31,2025-02-14,45,580747250000.0,31120669000.0,48648070000.0,494896802000.0,24944000000.0,469952802000.0,8413569000.0,7744000000.0,-0.0087000463387768
CPF.BK,annual,2025-12-31,2026-02-14,45,571134512000.0,40396584000.0,54032184000.0,516785300000.0,23371000000.0,493414300000.0,8406962585.0,7720000000.0,-0.0165523607731246
TU.BK,annual,2022-12-31,2023-02-14,45,155586350000.0,10084188000.0,530636000.0,60356880000.0,12241380000.0,48115500000.0,4771815496.0,4655133000.0,
TU.BK,annual,2023-12-31,2024-02-14,45,136152713000.0,7885495000.0,6316925000.0,67988224000.0,14489774000.0,53498450000.0,4655132696.0,4521185000.0,-0.1249057966846063
TU.BK,annual,2024-12-31,2025-02-14,45,138433059000.0,8637519000.0,10968433000.0,68511718000.0,8333392000.0,60178326000.0,4455132696.0,4320852000.0,0.0167484433453779
TU.BK,annual,2025-12-31,2026-02-14,45,132718579000.0,7708239000.0,811261000.0,75233158000.0,8562954000.0,66670204000.0,4455132696.0,3967826000.0,-0.0412797350667516
THANI.BK,annual,2022-12-31,2023-02-14,45,3974364548.0,1720093087.0,-1847380984.0,40593207544.0,650442722.0,39942764822.0,6229331018.0,6229331018.0,
THANI.BK,annual,2023-12-31,2024-02-14,45,4106578619.0,1150474194.0,1780646999.0,41741983665.0,1432370753.0,40309612912.0,6229331018.0,6229328690.0,0.0332667195983653
THANI.BK,annual,2024-12-31,2025-02-14,45,3745798776.0,737789894.0,8333923125.0,37006297691.0,3690626545.0,33315671146.0,6229328690.0,6229328690.0,-0.0878541181047336
THANI.BK,annual,2025-12-31,2026-02-14,45,3218415229.0,757225162.0,9826391546.0,26186732757.0,1214675546.0,24972057211.0,6229328690.0,6229328690.0,-0.1407933470369632
HMPRO.BK,annual,2022-12-31,2023-02-14,45,66811468952.0,8102618304.0,4364554238.0,21333624541.0,5420297816.0,15913326725.0,13151198025.0,13151198000.0,
HMPRO.BK,annual,2023-12-31,2024-02-14,45,70165542148.0,8541620265.0,4561597342.0,24591738792.0,6428673946.0,18163064846.0,13151198025.0,13151198000.0,0.0502020573505082
HMPRO.BK,annual,2024-12-31,2025-02-14,45,69806386163.0,8753476997.0,6442276239.0,23589334904.0,5553723127.0,18035611777.0,13151198025.0,13151198000.0,-0.0051186946470452
HMPRO.BK,annual,2025-12-31,2026-02-14,45,67887595271.0,8138731607.0,5275591533.0,25584896332.0,4487990432.0,21096905900.0,13151198025.0,0.0,-0.0274873259807428
BJC.BK,annual,2022-12-31,2023-02-14,45,150337690187.0,10988469092.0,12572607944.0,164679127080.0,4161944668.0,160517182412.0,4007796699.0,4007797000.0,
BJC.BK,annual,2023-12-31,2024-02-14,45,154671732267.0,11552219293.0,10804302204.0,166191572931.0,4856743196.0,161334829735.0,4007796699.0,4007797000.0,0.0288287127107582
BJC.BK,annual,2024-12-31,2025-02-14,45,157727008006.0,12931326324.0,16308484487.0,160964120174.0,5143923228.0,155820196946.0,4007796699.0,4007796699.0,0.0197532910132918
BJC.BK,annual,2025-12-31,2026-02-14,45,154020370608.0,11867697371.0,10775121733.0,160022188814.0,4133495787.0,155888693027.0,4007796699.0,0.0,-0.023500334184105
BJCHI.BK,annual,2022-12-31,2023-02-14,45,2709900837.66,186158228.43,-688828594.24,22227031.95,1046415379.67,-1024188347.72,1599690000.0,1597577342.0,
BJCHI.BK,annual,2023-12-31,2024-02-14,45,3493443228.56,69472507.41,-3823683.11,15479702.11,851619233.81,-836139531.6999999,1599690000.0,1599690000.0,0.2891406135645129
BJCHI.BK,annual,2024-12-31,2025-02-14,45,1307581508.64,-95948603.0,-262641377.54,6518499.34,301697121.76,-295178622.42,1599690000.0,1599262092.0,-0.6257040910382888
BJCHI.BK,annual,2025-12-31,2026-02-14,45,727052754.99,-162457827.06,107918529.26,2565127.12,395096253.55,-392531126.43,1599690000.0,1593809077.0,-0.44397136990244
AP.BK,annual,2022-12-31,2023-02-14,45,38539017882.0,7167093772.0,-2035201496.0,23125153285.0,1650001490.0,21475151795.0,3145899495.0,3145899495.0,
AP.BK,annual,2023-12-31,2024-02-14,45,38045362752.0,7562768376.0,-10917635664.0,34391673164.0,2040725000.0,32350948164.0,3145899495.0,3145899495.0,-0.0128092296360922
AP.BK,annual,2024-12-31,2025-02-14,45,36988414734.0,6816105936.0,3030229624.0,33141929503.0,2565059000.0,30576870503.0,3145899495.0,3145899495.0,-0.0277812574659821
AP.BK,annual,2025-12-31,2026-02-14,45,37344606178.0,5832585844.0,1786183343.0,31348866687.0,1856121000.0,29492745687.0,3145899495.0,0.0,0.0096298110249257
LH.BK,annual,2022-12-31,2023-02-14,45,36083095351.0,10875451616.0,5080856407.0,62587431592.0,4799359716.0,57788071876.0,11949713176.0,11949713000.0,
LH.BK,annual,2023-12-31,2024-02-14,45,27260063967.0,9825088866.0,-6366161417.0,70956493968.0,4336793451.0,66619700517.0,11949713176.0,11949713000.0,-0.2445198034751051
LH.BK,annual,2024-12-31,2025-02-14,45,25682006578.0,8209987565.0,-10041711047.0,82591933552.0,3927348406.0,78664585146.0,11949713176.0,11949713000.0,-0.0578889833461262
LH.BK,annual,2025-12-31,2026-02-14,45,21572055166.0,6029268568.0,1776337470.0,79490238716.0,6416167593.0,73074071123.0,11949713176.0,0.0,-0.1600323323458966
QH.BK,annual,2022-12-31,2023-02-14,45,9226127122.0,2925929477.0,2525417931.0,12323869550.0,1530298000.0,10793571550.0,10714381645.0,10714382000.0,
QH.BK,annual,2023-12-31,2024-02-14,45,8968215638.0,2941259189.0,1118766063.0,11731032170.0,1347699000.0,10383333170.0,10714381645.0,10714382000.0,-0.0279544689325819
QH.BK,annual,2024-12-31,2025-02-14,45,8439200277.0,2572984639.0,611731055.0,12593012301.0,1463215000.0,11129797301.0,10714381645.0,10714382000.0,-0.0589878056408973
QH.BK,annual,2025-12-31,2026-02-14,45,7569470042.0,2049316648.0,3631343141.0,9029014817.0,1477137000.0,7551877817.0,10714381645.0,10714145000.0,-0.103058371226281
PSL.BK,annual,2022-12-31,2023-02-14,45,9128734381.0,5243181367.0,4157492115.0,6723842318.0,1055667000.0,5668175318.0,1559291862.0,1559738330.0,
PSL.BK,annual,2023-12-31,2024-02-14,45,5099509586.0,1265872373.0,1810330647.0,7335720267.0,2314985000.0,5020735267.0,1559291862.0,1542612763.0,-0.4413782488168554
PSL.BK,annual,2024-12-31,2025-02-14,45,5985354908.0,2069631222.0,-1138494261.0,8480297760.0,2165988000.0,6314309760.0,1559291862.0,1559292000.0,0.1737118652413098
PSL.BK,annual,2025-12-31,2026-02-14,45,5248388950.0,1018188754.0,-2139997531.0,10146836436.0,1261393000.0,8885443436.0,1559291862.0,1508573000.0,-0.1231281969620505
SPALI.BK,annual,2022-12-31,2023-02-14,45,34485867633.0,10792243269.0,3175267502.0,20554425925.0,1314835216.0,19239590709.0,1953054030.0,1950431000.0,
SPALI.BK,annual,2023-12-31,2024-02-14,45,31176603744.0,8137168296.0,-252988482.0,22195765051.0,4710918512.0,17484846539.0,1953054030.0,1953054000.0,-0.0959600008971014
SPALI.BK,annual,2024-12-31,2025-02-14,45,31194424104.0,8645509575.0,-816397476.0,29225931123.0,5123148575.0,24102782548.0,1953054030.0,1953054000.0,0.0005715940115327
SPALI.BK,annual,2025-12-31,2026-02-14,45,24124324389.0,5845279711.0,745996885.0,31824894464.0,3788204622.0,28036689842.0,1953054030.0,1918336000.0,-0.2266462650962488
CPI.BK,annual,2022-12-31,2023-02-14,45,7681229768.0,404435573.0,62721929.0,1760734238.0,78069000.0,1682665238.0,632752650.0,632753000.0,
CPI.BK,annual,2023-12-31,2024-02-14,45,5255241394.0,208588000.0,575114457.0,1358786009.0,72302000.0,1286484009.0,632752650.0,632753000.0,-0.3158333297236683
CPI.BK,annual,2024-12-31,2025-02-14,45,5192895867.0,399260989.0,867554600.0,624072952.0,98174000.0,525898952.0,632752650.0,632753000.0,-0.0118634944288535
CPI.BK,annual,2025-12-31,2026-02-14,45,5325530475.0,542166943.0,147215418.0,645191723.0,110949000.0,534242723.0,632752650.0,632753000.0,0.0255415497242821
KKP.BK,annual,2022-12-31,2023-02-14,45,26792104000.0,0.0,-1489724000.0,80148868000.0,15116383000.0,65032485000.0,846751109.0,846751000.0,
KKP.BK,annual,2023-12-31,2024-02-14,45,25719206000.0,0.0,-7978715000.0,90812211000.0,6184779000.0,84627432000.0,846751109.0,846751000.0,-0.0400453058856444
KKP.BK,annual,2024-12-31,2025-02-14,45,23696564000.0,0.0,43424360000.0,43185509000.0,2926381000.0,40259128000.0,846760480.0,842623000.0,-0.078643252050627
KKP.BK,annual,2025-12-31,2026-02-14,45,24823842000.0,0.0,23040964000.0,28272356000.0,4323729000.0,23948627000.0,846760480.0,824639000.0,0.04757136941879
BDMS.BK,annual,2022-12-31,2023-02-14,45,91933634602.0,17113447273.0,15193937714.0,23593874216.0,12668014026.0,10925860190.0,15892001895.0,15892001895.0,
BDMS.BK,annual,2023-12-31,2024-02-14,45,100852576166.0,19198590268.0,12527271705.0,18134015818.0,7794833000.0,10339182818.0,15892001895.0,15892001895.0,0.0970150000335783
BDMS.BK,annual,2024-12-31,2025-02-14,45,107867220683.0,20764690174.0,11276692096.0,18357898982.0,7373001000.0,10984897982.0,15892001895.0,15892001895.0,0.0695534490408467
BDMS.BK,annual,2025-12-31,2026-02-14,45,111507275082.0,20419085065.0,12023201450.0,17487003721.0,6341598000.0,11145405721.0,15892001895.0,15892001895.0,0.0337456956427697
BH.BK,annual,2022-12-31,2023-02-14,45,20720563655.0,6052502281.0,4992015958.0,63281521.0,2091126392.0,-2027844871.0,794885742.0,867415000.0,
BH.BK,annual,2023-12-31,2024-02-14,45,25376158560.0,8640048821.0,5419119872.0,91144270.0,3774053872.0,-3682909602.0,794885942.0,867415000.0,0.2246847615980067
BH.BK,annual,2024-12-31,2025-02-14,45,25717577317.0,9444381872.0,7350237622.0,139444086.0,3259383269.0,-3119939183.0,794915942.0,867415000.0,0.0134543120934849
BH.BK,annual,2025-12-31,2026-02-14,45,25215051097.0,9307632225.0,6156105978.0,106583208.0,7595104556.0,-7488521348.0,794964292.0,0.0,-0.0195401850573154
CHG.BK,annual,2022-12-31,2023-02-14,45,10103108959.0,3569777965.0,1806421534.0,870389656.0,2000739657.0,-1130350001.0,11000000000.0,11000000000.0,
CHG.BK,annual,2023-12-31,2024-02-14,45,7730281604.0,1370349552.0,979767822.0,750020791.0,1399363521.0,-649342730.0,11000000000.0,11000000000.0,-0.2348611070740012
CHG.BK,annual,2024-12-31,2025-02-14,45,8236817848.0,1279737026.0,1127560289.0,705946874.0,1691693271.0,-985746397.0,11000000000.0,11000000000.0,0.0655262343532083
CHG.BK,annual,2025-12-31,2026-02-14,45,8346856623.0,1249034173.0,985484809.0,583604064.0,1768187205.0,-1184583141.0,11000000000.0,11000000000.0,0.0133593794388349
EASTW.BK,annual,2022-12-31,2023-02-14,45,4262904721.0,1134888192.0,-862003786.0,12182641024.0,90932718.0,12091708306.0,1663725149.0,1663725149.0,
EASTW.BK,annual,2023-12-31,2024-02-14,45,4286840783.0,710097223.0,-345637248.0,15068371465.0,644311130.0,14424060335.0,1663725149.0,1663725149.0,0.0056149652799148
EASTW.BK,annual,2024-12-31,2025-02-14,45,4062560148.0,432674235.0,-885496356.0,15464941190.0,261981861.0,15202959329.0,1663725149.0,1663725149.0,-0.0523183963093317
EASTW.BK,annual,2025-12-31,2026-02-14,45,3552497544.0,527003279.0,173864536.0,14998961975.0,126303542.0,14872658433.0,1663725149.0,1663725149.0,-0.125552012873238
ERW.BK,annual,2022-12-31,2023-02-14,45,4628583009.0,215179075.0,485635267.0,14234699315.0,1531836414.0,12702862901.0,4531560000.0,4604371000.0,
ERW.BK,annual,2023-12-31,2024-02-14,45,6986483866.0,1327689431.0,728685.0,15348252388.0,1216704026.0,14131548362.0,4531559733.0,4672655000.0,0.5094217501155762
ERW.BK,annual,2024-12-31,2025-02-14,45,7872115803.0,2018504694.0,-211944635.0,14687983033.0,1612350810.0,13075632223.0,4886929429.0,4719925000.0,0.1267636129970846
ERW.BK,annual,2025-12-31,2026-02-14,45,7905307128.0,1570561312.0,1328971010.0,14618947222.0,1893948756.0,12724998466.0,4886929429.0,4886929000.0,0.0042163156425303
FPT.BK,annual,2022-09-30,2022-11-14,45,15722383000.0,3965247000.0,4504352000.0,53460979000.0,1075000000.0,52385979000.0,2319277000.0,2319000000.0,
FPT.BK,annual,2023-09-30,2023-11-14,45,16113049000.0,3461028000.0,2756925000.0,50349741000.0,1072000000.0,49277741000.0,2319277000.0,2319000000.0,0.0248477600373937
FPT.BK,annual,2024-09-30,2024-11-14,45,14246284000.0,3073896000.0,3071763000.0,51592605000.0,1230000000.0,50362605000.0,2319277000.0,2319000000.0,-0.1158542371465511
FPT.BK,annual,2025-09-30,2025-11-14,45,14448887000.0,2969479000.0,3436931000.0,50092640000.0,1064000000.0,49028640000.0,2319277000.0,2319000000.0,0.0142214629443018
GULF.BK,annual,2022-12-31,2023-02-14,45,94150885221.0,22974938624.0,-6450530145.0,250564838344.0,39193654333.0,211371184011.0,11733150000.0,11733000000.0,0.9834883156131335
GULF.BK,annual,2023-12-31,2024-02-14,45,114054441000.0,30174246000.0,-1905353000.0,284849465000.0,36055165000.0,248794300000.0,11733150000.0,11733000000.0,0.2114006228648881
GULF.BK,annual,2024-12-31,2025-02-14,45,120888188000.0,34778797000.0,-8508555000.0,317064529000.0,34104338000.0,282960191000.0,11733149998.0,11733000000.0,0.0599165358234494
GULF.BK,annual,2025-12-31,2026-02-14,45,0.0,0.0,0.0,364067739000.0,45746124000.0,318321615000.0,14939837683.0,0.0,-1.0
PRIN.BK,annual,2022-12-31,2023-02-14,45,2499692643.0,619678997.0,551495536.0,5246368552.0,307390007.0,4938978545.0,1220011755.0,1223704294.0,
PRIN.BK,annual,2023-12-31,2024-02-14,45,2247369770.0,470684068.0,-448015840.0,5863386662.0,211886765.0,5651499897.0,1220011755.0,1215202510.0,-0.100941559237929
PRIN.BK,annual,2024-12-31,2025-02-14,45,2022353495.0,266894179.0,-159308382.0,5906089613.0,77964693.0,5828124920.0,1220011755.0,1230000378.0,-0.1001242777239991
PRIN.BK,annual,2025-12-31,2026-02-14,45,1667011438.0,175463971.0,248395166.0,5696447299.0,93979986.0,5602467313.0,1220011755.0,0.0,-0.1757071935636059
