Ticker,Period_Type,Statement_Date,Availability_Date,Reporting_Lag_Days,Revenue,EBIT,FCF,Total_Debt,Total_Cash,Net_Debt,Shares_Issued,Diluted_Average_Shares,Revenue_Growth
BDMS.BK,annual,2023-12-31,2024-02-14,45,100852576166.0,19198590268.0,12527271705.0,18134015818.0,7794833000.0,10339182818.0,15892001895.0,15892001895.0,0.09701500003357832
BDMS.BK,annual,2024-12-31,2025-02-14,45,107867220683.0,20764690174.0,11276692096.0,18357898982.0,7373001000.0,10984897982.0,15892001895.0,15892001895.0,0.0695534490408467
BDMS.BK,annual,2025-12-31,2026-02-14,45,111507275082.0,20419085065.0,12023201450.0,17487003721.0,6341598000.0,11145405721.0,15892001895.0,15892001895.0,0.033745695642769746
BDMS.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15892001895.0,
BDMS.BK,quarterly,2024-12-31,2025-02-14,45,27403701683.0,5388231174.0,560830096.0,18357898982.0,7373001000.0,10984897982.0,15892001895.0,0.0,
BDMS.BK,quarterly,2025-03-31,2025-05-15,45,28083927000.0,5673193000.0,4396743000.0,15886898000.0,9061373000.0,6825525000.0,15892001895.0,15892001895.0,0.024822388043363564
BDMS.BK,quarterly,2025-06-30,2025-08-14,45,26727423000.0,4549937000.0,2553826000.0,16418344000.0,5318936000.0,11099408000.0,15892001895.0,15892001895.0,-0.04830179198229645
BDMS.BK,quarterly,2025-09-30,2025-11-14,45,28242726000.0,5505860000.0,3371465000.0,18661657000.0,5696788000.0,12964869000.0,15892001895.0,15892001895.0,0.05669469144107153
BDMS.BK,quarterly,2025-12-31,2026-02-14,45,28453199082.0,4690095065.0,1701167450.0,17487003721.0,6341598000.0,11145405721.0,15892001895.0,0.0,0.00745229345071019
BEM.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BEM.BK,annual,2022-12-31,2023-02-14,45,14029439224.0,5168622642.0,5153639899.0,70612525362.0,1786376000.0,68826149362.0,15285000000.0,15226153394.0,
BEM.BK,annual,2023-12-31,2024-02-14,45,16374409631.0,6565570776.0,5713375237.0,68420028014.0,1246000000.0,67174028014.0,15285000000.0,15124571800.0,0.16714641045584244
BEM.BK,annual,2024-12-31,2025-02-14,45,17003640044.0,6985462433.0,-11488265646.0,87207414418.0,1667000000.0,85540414418.0,15285000000.0,15072020468.0,0.03842767019879245
BEM.BK,annual,2025-12-31,2026-02-14,45,16915820126.0,6841955624.0,-20704968366.0,112428620527.0,1913000000.0,110515620527.0,15285000000.0,15123239748.0,-0.005164771647291455
BEM.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15241971429.0,
BEM.BK,quarterly,2024-12-31,2025-02-14,45,4366061044.0,1646027433.0,-2261713356.0,87207414418.0,1667000000.0,85540414418.0,15285000000.0,0.0,
BEM.BK,quarterly,2025-03-31,2025-05-15,45,4258830000.0,1671376000.0,-3116260000.0,90600463000.0,1362972000.0,89237491000.0,15285000000.0,14516883333.0,-0.02456013393293266
BEM.BK,quarterly,2025-06-30,2025-08-14,45,3996743000.0,1728352000.0,-4906000000.0,98288783000.0,1443734000.0,96845049000.0,15285000000.0,14187028571.0,-0.06153967169386898
BEM.BK,quarterly,2025-09-30,2025-11-14,45,4318539000.0,1864291000.0,-5391687000.0,103799354000.0,1626618000.0,102172736000.0,15285000000.0,15419771429.0,0.08051455897964921
BEM.BK,quarterly,2025-12-31,2026-02-14,45,4341708126.0,1577936624.0,-7291021366.0,112428620527.0,1913000000.0,110515620527.0,15285000000.0,0.0,0.005365038037169478
BGRIM.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606900000.0,
BGRIM.BK,annual,2022-12-31,2023-02-14,45,62395265031.0,2896166577.0,-3943231458.0,116241823644.0,28906570173.0,87335253471.0,2606900000.0,2606900000.0,
BGRIM.BK,annual,2023-12-31,2024-02-14,45,57115007863.0,8644451406.0,6126414704.0,112120697610.0,28439296171.0,83681401439.0,2606900000.0,2606900000.0,-0.08462592739010877
BGRIM.BK,annual,2024-12-31,2025-02-14,45,55853023000.0,8384339280.0,2987349664.0,117871997090.0,18784932518.0,99087064572.0,2606900000.0,2606900000.0,-0.02209550362011825
BGRIM.BK,annual,2025-12-31,2026-02-14,45,55387523000.0,8629869357.0,14613762360.0,120680543302.0,23080057507.0,97600485795.0,2606900000.0,0.0,-0.00833437430951589
BGRIM.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606900000.0,
BGRIM.BK,quarterly,2024-12-31,2025-02-14,45,13358252062.0,2247692280.0,-129264565.0,117871997090.0,18784932518.0,99087064572.0,2606900000.0,0.0,
BGRIM.BK,quarterly,2025-03-31,2025-05-15,45,13705387000.0,2307168000.0,4643165000.0,118257200000.0,21437244000.0,96819956000.0,2606900000.0,2606900000.0,0.025986553958469605
BGRIM.BK,quarterly,2025-06-30,2025-08-14,45,15068044000.0,1465837000.0,3074251000.0,115425190000.0,18093796000.0,97331394000.0,2606900000.0,2606900000.0,0.09942491955900268
BGRIM.BK,quarterly,2025-09-30,2025-11-14,45,13351280000.0,2450365000.0,4026181000.0,116526595000.0,19767377000.0,96759218000.0,2606900000.0,2606900000.0,-0.11393409788291031
BGRIM.BK,quarterly,2025-12-31,2026-02-14,45,13262812000.0,2291329357.0,2870165360.0,120680543302.0,23080057507.0,97600485795.0,2606900000.0,0.0,-0.006626181160158451
BH.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867415000.0,
BH.BK,annual,2022-12-31,2023-02-14,45,20720563655.0,6052502281.0,4992015958.0,63281521.0,2091126392.0,-2027844871.0,794885742.0,867415000.0,
BH.BK,annual,2023-12-31,2024-02-14,45,25376158560.0,8640048821.0,5419119872.0,91144270.0,3774053872.0,-3682909602.0,794885942.0,867415000.0,0.22468476159800677
BH.BK,annual,2024-12-31,2025-02-14,45,25717577317.0,9444381872.0,7350237622.0,139444086.0,3259383269.0,-3119939183.0,794915942.0,867415000.0,0.01345431209348491
BH.BK,annual,2025-12-31,2026-02-14,45,25215051097.0,9307632225.0,6156105978.0,106583208.0,7595104556.0,-7488521348.0,794964292.0,0.0,-0.019540185057315473
BH.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867415000.0,
BH.BK,quarterly,2024-12-31,2025-02-14,45,6473164317.0,2190606872.0,2180130622.0,139444086.0,3259383269.0,-3119939183.0,794915942.0,0.0,
BH.BK,quarterly,2025-03-31,2025-05-15,45,6140958000.0,2145953000.0,1728928000.0,142549000.0,3245775000.0,-3103226000.0,794964292.0,867415000.0,-0.05132054444030576
BH.BK,quarterly,2025-06-30,2025-08-14,45,6024062000.0,2330670000.0,1167771000.0,131403000.0,1951296000.0,-1819893000.0,794964292.0,867415000.0,-0.019035466453279803
BH.BK,quarterly,2025-09-30,2025-11-14,45,6512613000.0,2511686000.0,1899559000.0,111039000.0,4105452000.0,-3994413000.0,794964292.0,867415000.0,0.08109992891839424
BH.BK,quarterly,2025-12-31,2026-02-14,45,6537418097.0,2319323225.0,1359847978.0,106583208.0,7595104556.0,-7488521348.0,794964292.0,0.0,0.0038087779820481504
BJC.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007797000.0,
BJC.BK,annual,2022-12-31,2023-02-14,45,150337690187.0,10988469092.0,12572607944.0,164679127080.0,4161944668.0,160517182412.0,4007796699.0,4007797000.0,
BJC.BK,annual,2023-12-31,2024-02-14,45,154671732267.0,11552219293.0,10804302204.0,166191572931.0,4856743196.0,161334829735.0,4007796699.0,4007797000.0,0.028828712710758264
BJC.BK,annual,2024-12-31,2025-02-14,45,157727008006.0,12931326324.0,16308484487.0,160964120174.0,5143923228.0,155820196946.0,4007796699.0,4007796699.0,0.019753291013291818
BJC.BK,annual,2025-12-31,2026-02-14,45,154020370608.0,11867697371.0,10775121733.0,160022188814.0,4133495787.0,155888693027.0,4007796699.0,0.0,-0.02350033418410502
BJC.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007797000.0,
BJC.BK,quarterly,2024-12-31,2025-02-14,45,40821115006.0,3878763324.0,5629095487.0,160964120174.0,5143923228.0,155820196946.0,4007796699.0,0.0,
BJC.BK,quarterly,2025-03-31,2025-05-15,45,38500062000.0,3068837000.0,3063142000.0,159530997000.0,4454831000.0,155076166000.0,4007796699.0,4007797000.0,-0.05685912806788462
BJC.BK,quarterly,2025-06-30,2025-08-14,45,38560980000.0,2888326000.0,2743665000.0,159200562000.0,3794694000.0,155405868000.0,4007796699.0,4007797000.0,0.0015822831661933545
BJC.BK,quarterly,2025-09-30,2025-11-14,45,37024075000.0,2517871000.0,2678825000.0,160846105000.0,3329223000.0,157516882000.0,4007796699.0,4007797000.0,-0.039856481863272175
BJC.BK,quarterly,2025-12-31,2026-02-14,45,39935253608.0,3392663371.0,2289489733.0,160022188814.0,4133495787.0,155888693027.0,4007796699.0,0.0,0.07862934071951821
BTS.BK,annual,2022-03-31,2022-05-15,45,25763534358.0,8292153110.0,-16238812452.0,152374776201.0,4094000000.0,148280776201.0,13164477883.0,13164000000.0,
BTS.BK,annual,2023-03-31,2023-05-15,45,18018176769.0,6974624421.0,-8559267255.0,172613552971.0,10252000000.0,162361552971.0,13167638462.0,13168000000.0,-0.3006325716562619
BTS.BK,annual,2024-03-31,2024-05-15,45,17840370831.0,469520738.0,-1738238106.0,186427312705.0,6222000000.0,180205312705.0,13167638462.0,13168000000.0,-0.009868142613958186
BTS.BK,annual,2025-03-31,2025-05-15,45,18111023207.0,10328025401.0,38690053065.0,182378502615.0,33392000000.0,148986502615.0,16093784268.0,14338000000.0,0.015170781962093871
BTS.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13168000000.0,
BTS.BK,quarterly,2024-12-31,2025-02-14,45,4997412000.0,5112601000.0,13733870000.0,186031109000.0,41257535000.0,144773574000.0,16093784268.0,13774000000.0,
BTS.BK,quarterly,2025-03-31,2025-05-15,45,5408588207.0,2060909401.0,2377683065.0,182378502615.0,33392000000.0,148986502615.0,16093784268.0,0.0,0.08227782840398201
BTS.BK,quarterly,2025-06-30,2025-08-14,45,5272129000.0,2001173000.0,-1017635000.0,183591556000.0,24657252000.0,158934304000.0,16093803620.0,16094000000.0,-0.02523009735209447
BTS.BK,quarterly,2025-09-30,2025-11-14,45,5191594000.0,2673393000.0,897173000.0,186605197000.0,19300049000.0,167305148000.0,16093803620.0,16094000000.0,-0.015275612565625818
BTS.BK,quarterly,2025-12-31,2026-02-14,45,5468580000.0,960282000.0,32191986000.0,190299750000.0,37319660000.0,152980090000.0,16093803620.0,16094000000.0,0.05335278529099163
CBG.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CBG.BK,annual,2022-12-31,2023-02-14,45,19215093458.0,2799106521.0,1685918740.0,7279675312.0,936053000.0,6343622312.0,1000000000.0,1000000000.0,
CBG.BK,annual,2023-12-31,2024-02-14,45,18853095256.0,2420356323.0,3043299765.0,5842104381.0,1183953000.0,4658151381.0,1000000000.0,1000000000.0,-0.018839263144425966
CBG.BK,annual,2024-12-31,2025-02-14,45,20964479996.0,3592382402.0,4191501820.0,3091783451.0,1384142000.0,1707641451.0,1000000000.0,1000000000.0,0.11199141102987054
CBG.BK,annual,2025-12-31,2026-02-14,45,22041839143.0,3107672918.0,2618772574.0,2516208473.0,1482906000.0,1033302473.0,1000000000.0,1000000000.0,0.05138973860575402
CBG.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,
CBG.BK,quarterly,2024-12-31,2025-02-14,45,5977622996.0,984583402.0,1279404820.0,3091783451.0,1384142000.0,1707641451.0,1000000000.0,0.0,
CBG.BK,quarterly,2025-03-31,2025-05-15,45,5328163000.0,969011000.0,859972000.0,3079337000.0,2193432000.0,885905000.0,1000000000.0,1000000000.0,-0.10864853745955438
CBG.BK,quarterly,2025-06-30,2025-08-14,45,5577046000.0,1007303000.0,1078583000.0,2403427000.0,1391625000.0,1011802000.0,1000000000.0,1000000000.0,0.04671084574552253
CBG.BK,quarterly,2025-09-30,2025-11-14,45,5495682000.0,796120000.0,160353000.0,3159486000.0,1604485000.0,1555001000.0,1000000000.0,1000000000.0,-0.014589085332988083
CBG.BK,quarterly,2025-12-31,2026-02-14,45,5640948143.0,335238918.0,519864574.0,2516208473.0,1482906000.0,1033302473.0,1000000000.0,0.0,0.02643277813381495
CCET.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCET.BK,annual,2022-12-31,2023-02-14,45,171716235029.0,2448124086.0,-7461274091.0,39290704189.0,7004346617.0,32286357572.0,5869200280.0,5871831000.0,
CCET.BK,annual,2023-12-31,2024-02-14,45,150440939979.0,3563225689.0,11651127561.0,27502710736.0,10085293230.0,17417417506.0,10450002831.0,6428153000.0,-0.12389798231021643
CCET.BK,annual,2024-12-31,2025-02-14,45,147362849745.0,4037277266.0,7741943783.0,19011594016.0,5830826970.0,13180767046.0,10450002831.0,10450003000.0,-0.020460456006388128
CCET.BK,annual,2025-12-31,2026-02-14,45,138635344073.0,3176449939.0,479183641.0,21068852902.0,7326594389.0,13742258513.0,10450002831.0,10450003000.0,-0.0592245989209782
CCET.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9772642857.0,
CCET.BK,quarterly,2024-12-31,2025-02-14,45,40560770745.0,845028266.0,4272779783.0,19011594016.0,5830826970.0,13180767046.0,10450002831.0,0.0,
CCET.BK,quarterly,2025-03-31,2025-05-15,45,34711874000.0,873087000.0,633231000.0,19405496000.0,7030960000.0,12374536000.0,10450002831.0,10113433333.0,-0.1442008284746661
CCET.BK,quarterly,2025-06-30,2025-08-14,45,31539156000.0,725659000.0,1550360000.0,17638296000.0,6211160000.0,11427136000.0,10450002831.0,9604040000.0,-0.09140151868493185
CCET.BK,quarterly,2025-09-30,2025-11-14,45,36117858000.0,812168000.0,-358200000.0,18502947000.0,5943846000.0,12559101000.0,10450002831.0,10627260000.0,0.14517515941136794
CCET.BK,quarterly,2025-12-31,2026-02-14,45,36266456073.0,765535939.0,-1346207359.0,21068852902.0,7326594389.0,13742258513.0,10450002831.0,0.0,0.004114254865280165
CENTEL.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000000.0,
CENTEL.BK,annual,2022-12-31,2023-02-14,45,17487729454.0,1278583311.0,3030643929.0,22480372890.0,3136630955.0,19343741935.0,1350000000.0,1350000000.0,
CENTEL.BK,annual,2023-12-31,2024-02-14,45,21543358483.0,2697663692.0,2807020487.0,27105280262.0,2518905350.0,24586374912.0,1350000000.0,1350000000.0,0.231912841496547
CENTEL.BK,annual,2024-12-31,2025-02-14,45,23036968311.0,3235062842.0,-631902421.0,31191311574.0,2657812993.0,28533498581.0,1350000000.0,1350000000.0,0.06933040775321153
CENTEL.BK,annual,2025-12-31,2026-02-14,45,23953951337.0,3639036002.0,3455380675.0,31798372190.0,2944784447.0,28853587743.0,1350000000.0,0.0,0.039804848173626395
CENTEL.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000000.0,
CENTEL.BK,quarterly,2024-12-31,2025-02-14,45,6005924311.0,1041840842.0,-544702696.0,31191311574.0,2657812993.0,28533498581.0,1350000000.0,0.0,
CENTEL.BK,quarterly,2025-03-31,2025-05-15,45,6422669000.0,1216197000.0,422950000.0,31198939000.0,2304903000.0,28894036000.0,1350000000.0,1350000000.0,0.06938893456194939
CENTEL.BK,quarterly,2025-06-30,2025-08-14,45,5599361000.0,478401000.0,593137000.0,32492959000.0,2506712000.0,29986247000.0,1350000000.0,1350000000.0,-0.12818782970132825
CENTEL.BK,quarterly,2025-09-30,2025-11-14,45,5621787000.0,552435000.0,894461000.0,31893477000.0,2047780000.0,29845697000.0,1350000000.0,1350000000.0,0.004005099867645523
CENTEL.BK,quarterly,2025-12-31,2026-02-14,45,6310134337.0,1392003002.0,1544832675.0,31798372190.0,2944784447.0,28853587743.0,1350000000.0,0.0,0.12244279923803592
COM7.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COM7.BK,annual,2022-12-31,2023-02-14,45,62732613997.0,3935471204.0,1150427104.0,6138217296.0,1335271578.0,4802945718.0,2399998265.0,2399998000.0,
COM7.BK,annual,2023-12-31,2024-02-14,45,69559452000.0,3754219000.0,48570000.0,9381194000.0,1729220000.0,7651974000.0,2399998265.0,2384998000.0,0.10882438285333484
COM7.BK,annual,2024-12-31,2025-02-14,45,79042955000.0,4319400000.0,1702375000.0,11133290000.0,2016981000.0,9116309000.0,2399998265.0,2371819000.0,0.13633665486611357
COM7.BK,annual,2025-12-31,2026-02-14,45,87254554000.0,5197790000.0,4798417000.0,12016528000.0,3022858000.0,8993670000.0,2387698765.0,2372070000.0,0.10388780378972418
COM7.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363656000.0,
COM7.BK,quarterly,2024-12-31,2025-02-14,45,23460804000.0,1359528000.0,-1581032000.0,11133290000.0,2016981000.0,9116309000.0,2399998265.0,0.0,
COM7.BK,quarterly,2025-03-31,2025-05-15,45,20895241000.0,1247025000.0,3513038000.0,7770891000.0,1675980000.0,6094911000.0,2399998265.0,2354998000.0,-0.10935528893212698
COM7.BK,quarterly,2025-06-30,2025-08-14,45,20713211000.0,1273347000.0,153577000.0,10403275000.0,883253000.0,9520022000.0,2399998265.0,2354998000.0,-0.008711553027792363
COM7.BK,quarterly,2025-09-30,2025-11-14,45,19203045000.0,1129141000.0,1315347000.0,8979884000.0,1266972000.0,7712912000.0,2399998265.0,2354998000.0,-0.0729083482034727
