Ticker,Period_Type,Statement_Date,Availability_Date,Reporting_Lag_Days,Revenue,EBIT,FCF,Total_Debt,Total_Cash,Net_Debt,Shares_Issued,Diluted_Average_Shares,Revenue_Growth
AOT.BK,quarterly,2025-12-31,2026-02-14,45,16852.0,6196.0,7963.0,44666505206.0,21123577496.0,23542927710.0,14285700000.0,14098867685.0,0.06888240517569444
AP.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145899495.0,
AP.BK,annual,2022-12-31,2023-02-14,45,38539017882.0,7167093772.0,-2035201496.0,23125153285.0,1650001490.0,21475151795.0,3145899495.0,3145899495.0,
AP.BK,annual,2023-12-31,2024-02-14,45,38045362752.0,7562768376.0,-10917635664.0,34391673164.0,2040725000.0,32350948164.0,3145899495.0,3145899495.0,-0.012809229636092212
AP.BK,annual,2024-12-31,2025-02-14,45,36988414734.0,6816105936.0,3030229624.0,33141929503.0,2565059000.0,30576870503.0,3145899495.0,3145899495.0,-0.027781257465982145
AP.BK,annual,2025-12-31,2026-02-14,45,37344606178.0,5832585844.0,1786183343.0,31348866687.0,1856121000.0,29492745687.0,3145899495.0,0.0,0.009629811024925772
AP.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145899000.0,
AP.BK,quarterly,2024-12-31,2025-02-14,45,9312401734.0,1675847936.0,497309624.0,33141929503.0,2565059000.0,30576870503.0,3145899495.0,0.0,
AP.BK,quarterly,2025-03-31,2025-05-15,45,7698547000.0,1229987000.0,-226085000.0,32625990000.0,2327415000.0,30298575000.0,3145899495.0,3145899000.0,-0.17330166589653706
AP.BK,quarterly,2025-06-30,2025-08-14,45,9938545000.0,1377335000.0,203279000.0,34800159000.0,2859105000.0,31941054000.0,3145899495.0,3145899000.0,0.2909637364037656
AP.BK,quarterly,2025-09-30,2025-11-14,45,9123526000.0,1520667000.0,18724000.0,33309030000.0,1759127000.0,31549903000.0,3145899495.0,3145899000.0,-0.08200586705599255
AP.BK,quarterly,2025-12-31,2026-02-14,45,10583988178.0,1704596844.0,1790265343.0,31348866687.0,1856121000.0,29492745687.0,3145899495.0,0.0,0.1600765074818662
ASAP.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASAP.BK,annual,2022-12-31,2023-02-14,45,3716375278.0,368315505.0,3077595528.0,6383860715.0,109978309.0,6273882406.0,725999972.0,725999972.0,
ASAP.BK,annual,2023-12-31,2024-02-14,45,3322761528.0,-59720597.0,1866661547.0,5817073123.0,70998962.0,5746074161.0,725999972.0,725999972.0,-0.10591334850656597
ASAP.BK,annual,2024-12-31,2025-02-14,45,8605458461.0,363875054.0,164753094.0,7301293983.0,149691986.0,7151601997.0,725999972.0,725999972.0,1.5898513596248667
ASAP.BK,annual,2025-12-31,2026-02-14,45,8633610840.0,386038527.0,2539775671.0,6102679799.0,254478433.0,5848201366.0,725999972.0,725999972.0,0.003271456033119735
ASAP.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725999972.0,
ASAP.BK,quarterly,2024-12-31,2025-02-14,45,1942439442.0,14904054.0,800291094.0,7301293983.0,149691986.0,7151601997.0,725999972.0,0.0,
ASAP.BK,quarterly,2025-03-31,2025-05-15,45,1573528000.0,100562000.0,697857000.0,6884595000.0,91461000.0,6793134000.0,725999972.0,725999972.0,-0.18992172112205286
ASAP.BK,quarterly,2025-06-30,2025-08-14,45,2107024000.0,84729000.0,813023000.0,6322263000.0,136763000.0,6185500000.0,725999972.0,725999972.0,0.33904449110533785
ASAP.BK,quarterly,2025-09-30,2025-11-14,45,2544908000.0,157712000.0,829018000.0,5924229000.0,249673000.0,5674556000.0,725999972.0,725999972.0,0.20782107844998454
ASAP.BK,quarterly,2025-12-31,2026-02-14,45,2408150840.0,43035527.0,199877671.0,6102679799.0,254478433.0,5848201366.0,725999972.0,0.0,-0.05373756536582064
ASIAN.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814087559.0,
ASIAN.BK,annual,2022-12-31,2023-02-14,45,11163602066.0,1324808406.0,186379816.0,910797694.0,1875826552.0,-965028858.0,814087559.0,815670513.0,
ASIAN.BK,annual,2023-12-31,2024-02-14,45,9580879932.0,517624643.0,609070133.0,350932717.0,946446967.0,-595514250.0,814087559.0,817600776.0,-0.14177521956110894
ASIAN.BK,annual,2024-12-31,2025-02-14,45,10779608566.0,1284863982.0,1339228959.0,40574010.0,852737134.0,-812163124.0,814087559.0,815766465.0,0.12511675780386966
ASIAN.BK,annual,2025-12-31,2026-02-14,45,10766709293.0,1007468079.0,465496300.0,24715751.0,153318217.0,-128602466.0,814087559.0,0.0,-0.0011966364938970075
ASIAN.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814088000.0,
ASIAN.BK,quarterly,2024-12-31,2025-02-14,45,2706601566.0,186401982.0,126795959.0,40574010.0,852737134.0,-812163124.0,814087559.0,0.0,
ASIAN.BK,quarterly,2025-03-31,2025-05-15,45,2690271000.0,317648000.0,291941000.0,32856000.0,1135860000.0,-1103004000.0,814087559.0,812076000.0,-0.006033605464927927
ASIAN.BK,quarterly,2025-06-30,2025-08-14,45,2576757000.0,238163000.0,-75648000.0,31258000.0,422839000.0,-391581000.0,814087559.0,811600000.0,-0.04219426221373235
ASIAN.BK,quarterly,2025-09-30,2025-11-14,45,2555266000.0,238843000.0,311826000.0,29544000.0,232403000.0,-202859000.0,814087559.0,812737000.0,-0.008340328560279442
ASIAN.BK,quarterly,2025-12-31,2026-02-14,45,2944415293.0,212814079.0,-62622700.0,24715751.0,153318217.0,-128602466.0,814087559.0,0.0,0.15229306577084345
AWC.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AWC.BK,annual,2022-12-31,2023-02-14,45,9555877358.0,5991212696.0,-4506395546.0,66512557602.0,283589881.0,66228967721.0,32000771000.0,32008946000.0,
AWC.BK,annual,2023-12-31,2024-02-14,45,13988947986.0,7899424348.0,2690072194.0,71049978669.0,509195394.0,70540783275.0,32002343000.0,32013716000.0,0.46391037284386205
AWC.BK,annual,2024-12-31,2025-02-14,45,15902271039.0,8841078741.0,360801963.0,78022629111.0,464412364.0,77558216747.0,32004961000.0,32047376000.0,0.13677390572292025
AWC.BK,annual,2025-12-31,2026-02-14,45,17356237140.0,9626917316.0,-1728260777.0,90210614560.0,378800623.0,89831813937.0,32012971100.0,32051175000.0,0.09143134948676046
AWC.BK,quarterly,2021-03-31,2021-05-15,45,1084.0,-366.32,-1066.0,0.0,0.0,0.0,0.0,0.0,
AWC.BK,quarterly,2021-06-30,2021-08-14,45,966.81,-475.66,-741.95,0.0,0.0,0.0,0.0,0.0,-0.10810885608856091
AWC.BK,quarterly,2021-09-30,2021-11-14,45,790.62,-587.48,-480.97,0.0,0.0,0.0,0.0,0.0,-0.18223849567133144
AWC.BK,quarterly,2021-12-31,2022-02-14,45,1647.0,-31.39,-396.56,0.0,0.0,0.0,0.0,0.0,1.083175229566669
AWC.BK,quarterly,2022-03-31,2022-05-15,45,1671.0,-76.61,-301.59,0.0,0.0,0.0,0.0,0.0,0.014571948998178597
AWC.BK,quarterly,2022-06-30,2022-08-14,45,2054.0,102.96,137.88,0.0,0.0,0.0,0.0,0.0,0.22920406941950922
AWC.BK,quarterly,2022-09-30,2022-11-14,45,2554.0,362.16,454.15,0.0,0.0,0.0,0.0,0.0,0.24342745861733195
AWC.BK,quarterly,2022-12-31,2023-02-14,45,3277.0,751.84,-4716.0,0.0,0.0,0.0,0.0,0.0,0.28308535630383713
AWC.BK,quarterly,2023-03-31,2023-05-15,45,3557.0,944.32,850.74,0.0,0.0,0.0,0.0,0.0,0.08544400366188598
AWC.BK,quarterly,2023-06-30,2023-08-14,45,3217.0,492.32,396.45,0.0,0.0,0.0,0.0,0.0,-0.09558616811920162
AWC.BK,quarterly,2023-09-30,2023-11-14,45,3398.0,591.4,359.84,0.0,0.0,0.0,0.0,0.0,0.056263599626981575
AWC.BK,quarterly,2023-12-31,2024-02-14,45,3818.0,1072.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.12360211889346684
AWC.BK,quarterly,2024-03-31,2024-05-15,45,4254.0,1310.0,369.26,0.0,0.0,0.0,0.0,0.0,0.11419591409114727
AWC.BK,quarterly,2024-06-30,2024-08-14,45,3478.0,724.8,73.59,0.0,0.0,0.0,0.0,0.0,-0.18241654913023042
AWC.BK,quarterly,2024-09-30,2024-11-14,45,3765.0,735.84,-56.26,0.0,0.0,0.0,0.0,32078338028.0,0.08251868890166758
AWC.BK,quarterly,2024-12-31,2025-02-14,45,4405.0,1150.0,145.05,78022629111.0,464412364.0,77558216747.0,32004961000.0,0.0,0.16998671978751667
AWC.BK,quarterly,2025-03-31,2025-05-15,45,4633.0,1386.0,-2240.0,85695671000.0,426798000.0,85268873000.0,32012971500.0,32040552000.0,0.051759364358683335
AWC.BK,quarterly,2025-06-30,2025-08-14,45,3674.0,686.94,-402.68,89564373000.0,362670000.0,89201703000.0,32012971500.0,32065753425.0,-0.20699330887114176
AWC.BK,quarterly,2025-09-30,2025-11-14,45,4080.0,848.52,98.3,90332002000.0,264888000.0,90067114000.0,32012971500.0,32070027933.0,0.11050626020685894
AWC.BK,quarterly,2025-12-31,2026-02-14,45,4968.0,1310.0,990.82,90210614560.0,378800623.0,89831813937.0,32012971100.0,0.0,0.2176470588235293
BANPU.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580473000.0,
BANPU.BK,annual,2022-12-31,2023-02-14,45,7693220000.0,2400697000.0,1547683000.0,6067539000.0,2154023000.0,3913516000.0,8454161388.0,7842236000.0,
BANPU.BK,annual,2023-12-31,2024-02-14,45,5083007000.0,864290000.0,-205680000.0,6542334000.0,1574962000.0,4967372000.0,10018902725.0,8835701000.0,-0.3392874505083697
BANPU.BK,annual,2024-12-31,2025-02-14,45,5148446000.0,584978000.0,189700000.0,6210644000.0,1595623000.0,4615021000.0,10018902725.0,10018903000.0,0.0128740723748757
BANPU.BK,annual,2025-12-31,2026-02-14,45,5278102000.0,364649000.0,-121642000.0,7488363000.0,1786222000.0,5702141000.0,10018902725.0,0.0,0.025183521396553443
BANPU.BK,quarterly,2021-03-31,2021-05-15,45,735.77,90.01,88.23,0.0,0.0,0.0,0.0,0.0,
BANPU.BK,quarterly,2021-06-30,2021-08-14,45,799.32,73.22,137.99,0.0,0.0,0.0,0.0,0.0,0.0863720999768951
BANPU.BK,quarterly,2021-09-30,2021-11-14,45,1161.0,148.88,137.08,0.0,0.0,0.0,0.0,0.0,0.452484611920132
BANPU.BK,quarterly,2021-12-31,2022-02-14,45,1427.0,243.66,164.81,0.0,0.0,0.0,0.0,0.0,0.2291128337639965
BANPU.BK,quarterly,2022-03-31,2022-05-15,45,1256.0,262.14,89.13,0.0,0.0,0.0,0.0,0.0,-0.1198318149964962
BANPU.BK,quarterly,2022-06-30,2022-08-14,45,1773.0,392.5,273.95,0.0,0.0,0.0,0.0,0.0,0.411624203821656
BANPU.BK,quarterly,2022-09-30,2022-11-14,45,2397.0,810.11,539.21,0.0,0.0,0.0,0.0,0.0,0.35194585448392557
BANPU.BK,quarterly,2022-12-31,2023-02-14,45,2268.0,224.34,645.4,0.0,0.0,0.0,0.0,0.0,-0.053817271589486904
BANPU.BK,quarterly,2023-03-31,2023-05-15,45,1252.0,179.57,-5.01,0.0,0.0,0.0,0.0,0.0,-0.4479717813051146
BANPU.BK,quarterly,2023-06-30,2023-08-14,45,1158.0,49.15,-161.21,0.0,0.0,0.0,0.0,0.0,-0.07507987220447288
BANPU.BK,quarterly,2023-09-30,2023-11-14,45,1498.0,190.33,85.9,0.0,0.0,0.0,0.0,0.0,0.2936096718480139
BANPU.BK,quarterly,2023-12-31,2024-02-14,45,1176.0,41.85,-125.36,0.0,0.0,0.0,0.0,0.0,-0.2149532710280374
BANPU.BK,quarterly,2024-03-31,2024-05-15,45,1134.0,103.69,-108.64,0.0,0.0,0.0,0.0,0.0,-0.0357142857142857
BANPU.BK,quarterly,2024-06-30,2024-08-14,45,1308.0,116.28,229.11,0.0,0.0,0.0,0.0,0.0,0.1534391534391535
BANPU.BK,quarterly,2024-09-30,2024-11-14,45,1339.0,173.22,41.76,0.0,0.0,0.0,0.0,10018903000.0,0.023700305810397504
BANPU.BK,quarterly,2024-12-31,2025-02-14,45,1368.0,88.36,27.48,6210644000.0,1595623000.0,4615021000.0,10018902725.0,0.0,0.02165795369678869
BANPU.BK,quarterly,2025-03-31,2025-05-15,45,1284.0,73.62,-156.24,6281798000.0,1511717000.0,4770081000.0,10018902725.0,10018903000.0,-0.06140350877192979
BANPU.BK,quarterly,2025-06-30,2025-08-14,45,1237.0,67.68,182.25,6653138000.0,1627523000.0,5025615000.0,10018902725.0,10018903000.0,-0.03660436137071654
BANPU.BK,quarterly,2025-09-30,2025-11-14,45,1358.0,108.24,-53.0,6908395000.0,1458024000.0,5450371000.0,10018902725.0,10018903000.0,0.09781729991915933
BANPU.BK,quarterly,2025-12-31,2026-02-14,45,1399.0,97.92,-94.65,7488363000.0,1786222000.0,5702141000.0,10018902725.0,0.0,0.030191458026509466
BAY.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355761773.0,
BAY.BK,annual,2022-12-31,2023-02-14,45,112231036000.0,0.0,-4386057000.0,372565000000.0,347018734000.0,25546266000.0,7355761773.0,7355761773.0,
BAY.BK,annual,2023-12-31,2024-02-14,45,137903061000.0,0.0,23966683000.0,401560000000.0,345952604000.0,55607396000.0,7355761773.0,7355761773.0,0.22874265368093005
BAY.BK,annual,2024-12-31,2025-02-14,45,151360931000.0,0.0,15926448000.0,257667000000.0,302710785000.0,-45043785000.0,7355761773.0,7355761773.0,0.09758934937637109
BAY.BK,annual,2025-12-31,2026-02-14,45,154897997000.0,0.0,72935728000.0,325388000000.0,237824942000.0,87563058000.0,7355761773.0,0.0,0.023368421273783024
BAY.BK,quarterly,2021-03-31,2021-05-15,45,20251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BAY.BK,quarterly,2021-06-30,2021-08-14,45,30750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5184435336526592
BAY.BK,quarterly,2021-09-30,2021-11-14,45,19643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36120325203252035
BAY.BK,quarterly,2021-12-31,2022-02-14,45,20449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041032428855062975
BAY.BK,quarterly,2022-03-31,2022-05-15,45,21370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045038877206709405
BAY.BK,quarterly,2022-06-30,2022-08-14,45,22144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036218998596162955
BAY.BK,quarterly,2022-09-30,2022-11-14,45,23363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504877167630062
BAY.BK,quarterly,2022-12-31,2023-02-14,45,22564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03419937508025506
BAY.BK,quarterly,2023-03-31,2023-05-15,45,24159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068782130827866
BAY.BK,quarterly,2023-06-30,2023-08-14,45,24422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010886212177656285
BAY.BK,quarterly,2023-09-30,2023-11-14,45,26340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07853574645811157
BAY.BK,quarterly,2023-12-31,2024-02-14,45,28096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
BAY.BK,quarterly,2024-03-31,2024-05-15,45,26231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06637955580865607
BAY.BK,quarterly,2024-06-30,2024-08-14,45,27686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546872021653759
BAY.BK,quarterly,2024-09-30,2024-11-14,45,27137.0,0.0,0.0,0.0,0.0,0.0,0.0,7355761773.0,-0.019829516723253615
BAY.BK,quarterly,2024-12-31,2025-02-14,45,26097.0,0.0,11991898000.0,257667000000.0,302710785000.0,-45043785000.0,7355761773.0,0.0,-0.03832405940229211
BAY.BK,quarterly,2025-03-31,2025-05-15,45,26950.0,0.0,15644442000.0,289760589000.0,26082700000.0,263677889000.0,7355761773.0,7355761773.0,0.03268574931984514
BAY.BK,quarterly,2025-06-30,2025-08-14,45,27676.0,0.0,-12570391000.0,258840000000.0,275413950000.0,-16573950000.0,7355761773.0,7355761773.0,0.026938775510204183
BAY.BK,quarterly,2025-09-30,2025-11-14,45,31855.0,0.0,40744450000.0,333031554000.0,23644648000.0,309386906000.0,7355761773.0,7355761773.0,0.15099725393843033
BAY.BK,quarterly,2025-12-31,2026-02-14,45,30082.0,0.0,29117227000.0,325388000000.0,237824942000.0,87563058000.0,7355761773.0,0.0,-0.05565845236226652
BBL.BK,annual,2021-12-31,2022-02-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BBL.BK,annual,2022-12-31,2023-02-14,45,145504281000.0,0.0,70786130000.0,419050000000.0,52432699000.0,366617301000.0,1908842894.0,1908843000.0,
BBL.BK,annual,2023-12-31,2024-02-14,45,179731792000.0,0.0,110058999000.0,518579000000.0,45517980000.0,473061020000.0,1908842894.0,1908843000.0,0.23523370422345158
BBL.BK,annual,2024-12-31,2025-02-14,45,187994583000.0,0.0,31089687000.0,536940000000.0,47363509000.0,489576491000.0,1908842894.0,1908843000.0,0.04597289610287758
BBL.BK,annual,2025-12-31,2026-02-14,45,190980693000.0,0.0,115419505000.0,538228000000.0,47560267000.0,490667733000.0,1908842894.0,1908843000.0,0.015884021509279256
BBL.BK,quarterly,2021-03-31,2021-05-15,45,24547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BBL.BK,quarterly,2021-06-30,2021-08-14,45,24013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021754185847557728
